4.796495, 530.138, 264.439, 0.3651, 574.608, 287.304, 1000.000, 500.000
4.812217, 532.421, 265.314, 0.3670, 576.784, 288.392, 1000.000, 500.000
4.827835, 534.703, 266.194, 0.3689, 578.961, 289.481, 1000.000, 500.000
4.843474, 536.776, 266.995, 0.3689, 580.940, 290.470, 1000.000, 500.000
4.859091, 538.641, 267.719, 0.3708, 582.722, 291.361, 1000.000, 500.000
4.874633, 541.127, 268.685, 0.3708, 585.097, 292.549, 1000.000, 500.000
4.890240, 543.406, 269.573, 0.3727, 587.275, 293.638, 1000.000, 500.000
4.905961, 545.684, 270.461, 0.3708, 589.453, 294.726, 1000.000, 500.000
4.921596, 547.962, 271.350, 0.3727, 591.631, 295.815, 1000.000, 500.000
4.937213, 549.824, 272.080, 0.3746, 593.413, 296.706, 1000.000, 500.000
4.952839, 552.099, 272.976, 0.3765, 595.591, 297.796, 1000.000, 500.000
4.968359, 554.372, 273.878, 0.3784, 597.770, 298.885, 1000.000, 500.000
4.984088, 556.438, 274.699, 0.3784, 599.751, 299.875, 1000.000, 500.000
4.999707, 558.709, 275.604, 0.3802, 601.930, 300.965, 1000.000, 500.000
5.015332, 560.979, 276.514, 0.3821, 604.110, 302.055, 1000.000, 500.000
5.030957, 563.041, 277.343, 0.3821, 606.091, 303.046, 1000.000, 500.000
5.046487, 565.102, 278.175, 0.3859, 608.073, 304.037, 1000.000, 500.000
5.062219, 567.366, 279.098, 0.3878, 610.254, 305.127, 1000.000, 500.000
5.077836, 569.629, 280.025, 0.3897, 612.434, 306.217, 1000.000, 500.000
5.093451, 571.890, 280.956, 0.3916, 614.616, 307.308, 1000.000, 500.000
5.109078, 574.149, 281.891, 0.3935, 616.797, 308.398, 1000.000, 500.000
5.124625, 576.406, 282.831, 0.3954, 618.979, 309.489, 1000.000, 500.000
5.140233, 578.456, 283.691, 0.3992, 620.963, 310.481, 1000.000, 500.000
5.155955, 580.708, 284.643, 0.4011, 623.145, 311.573, 1000.000, 500.000
5.171581, 582.755, 285.511, 0.4011, 625.129, 312.565, 1000.000, 500.000
5.187207, 585.210, 286.552, 0.4011, 627.510, 313.755, 1000.000, 500.000
5.202832, 587.255, 287.424, 0.4048, 629.495, 314.747, 1000.000, 500.000
